-0.36273476,-0.03003287, 0.02276987, 0.06549832, 0.09394333, 0.00133951, 0.00532483,-0.03004489,-0.00798099,-0.01578861, 0.00261582,-0.00031114,-0.00829066,-0.01117314, 0.01554107,-0.00729219, 0.00245879,-0.01030366, 0.00063574, 0.01811055,-0.00155495,-0.00381758,-0.00538670,-0.01373748, 0.01046572,-0.00199907, 0.00318628, 0.00876335,-0.00355992,-0.00058262,-0.00042531, 0.00048919,-0.00010026, 0.00158493,-0.00185821, 0.00027713,-0.00068170, 0.00017127, 0.00152364, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.19788622,-0.01479966, 0.09896813, 0.02475608, 0.05119091, 0.00895964,-0.00001991,-0.02760470, 0.02229344, 0.00666124, 0.00196378, 0.00100869,-0.01752844,-0.00200504,-0.00362947,-0.00269679, 0.01506009, 0.00240440, 0.00532706, 0.00549876, 0.00220060, 0.00588752, 0.00608142, 0.00628782,-0.00431473, 0.00163253,-0.00939366, 0.00249586, 0.00239590, 0.00986394,-0.00060939, 0.00015412, 0.00274029,-0.00344749,-0.00303356,-0.00725901, 0.00074911,-0.00166689,-0.00291389, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.06533481,-0.01564985, 0.09604640, 0.00811082, 0.06240324, 0.00544741, 0.00501147,-0.02412804, 0.01034301, 0.00960021,-0.00400910,-0.00408023,-0.00704467,-0.00034881,-0.01130965, 0.00770494,-0.00257951, 0.00795170, 0.02215724, 0.00690506,-0.00226650, 0.00265822, 0.00044520, 0.00541350,-0.00014697,-0.00120363, 0.00906133,-0.00331986, 0.00145764,-0.00168553, 0.00306556, 0.00262346, 0.00075917,-0.00647867,-0.00117798, 0.00734121, 0.00092529, 0.00336751,-0.00152554, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.11592730,-0.00934947, 0.07565323,-0.02631951, 0.01031250, 0.00817612, 0.04940233,-0.03970217,-0.00020787, 0.00237167, 0.00980627, 0.00769135,-0.01212691,-0.00290315,-0.01053176,-0.01062921,-0.00825888, 0.00277889, 0.01101340,-0.00309649,-0.00412716,-0.00446781,-0.00252682, 0.00705256,-0.00201277,-0.00942317,-0.00139143,-0.00471418,-0.00498754,-0.00088311,-0.00613453,-0.00247946,-0.00746365, 0.00424052, 0.00119103,-0.00232828,-0.00197395,-0.00246766, 0.00474235, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.11391990,-0.00486681, 0.08003696,-0.02974620, 0.01753949, 0.01229494, 0.04483490,-0.02894714, 0.00666540, 0.00926972, 0.02371506, 0.00907307,-0.00946635,-0.00418979, 0.01124590,-0.00654035,-0.00237497,-0.00870577,-0.01305039,-0.01159794,-0.00739118,-0.00670361, 0.00946442, 0.01157789, 0.00326819, 0.00700883, 0.00407769, 0.00329177,-0.00040153,-0.00265363, 0.00240716, 0.00157450, 0.00524950, 0.00054384,-0.00198134, 0.00035644, 0.00332518, 0.00399466, 0.00184887, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.50858274,-0.22398832,-0.10718895, 0.05431308, 0.00217411, 0.00511023, 0.01055011, 0.00308431, 0.10645874,-0.01946926,-0.01904887,-0.01138960, 0.01409962,-0.01061110, 0.00000250, 0.00163431,-0.00352137,-0.00378580, 0.00228585,-0.00473435, 0.00216498, 0.00013030, 0.00261221,-0.00203529,-0.00195695, 0.00015958, 0.00046711, 0.00414610,-0.00057575, 0.00175443, 0.00091263, 0.00151049,-0.00153341, 0.00038040,-0.00018474, 0.00038288, 0.00023472,-0.00035204, 0.00217064, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.14191212, 0.01903032, 0.03211417,-0.02563445, 0.03837058,-0.00372974, 0.02862733,-0.02564900, 0.00218796,-0.00119903, 0.01066449, 0.00819920,-0.00617338,-0.01343575, 0.00369293, 0.02174533, 0.01220400, 0.00885595,-0.00993425,-0.00779099, 0.00302864, 0.01227999,-0.00451317,-0.00236930, 0.00487534,-0.00191900,-0.00066599, 0.00312872,-0.00043123, 0.00005556, 0.00020243,-0.00275458,-0.00652083, 0.00190003, 0.00772464, 0.00054852, 0.00020121, 0.00333941,-0.00231364, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.08757014, 0.01844983,-0.00646145,-0.04072738, 0.01842791,-0.04068294, 0.03925852,-0.01239030, 0.01957020,-0.01006074, 0.03193182, 0.01917894, 0.00961287,-0.00278674,-0.00579533, 0.00680618, 0.00371012,-0.01060171,-0.00826047, 0.01263621, 0.00088697,-0.00298721,-0.00768796,-0.00082519,-0.01037709, 0.00318707,-0.00095710,-0.00663281, 0.00822963,-0.00545784, 0.00144007, 0.00115883,-0.00172035, 0.00207369,-0.00431885, 0.00176264,-0.00132703,-0.00324663,-0.00251132, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.02845310, 0.16468906, 0.11896566, 0.11778966, 0.15021303, 0.05920012,-0.05848492, 0.04157907, 0.01382952, 0.00078361, 0.01363598, 0.01077035,-0.00225204, 0.00315695,-0.01182411,-0.00270562, 0.00316861, 0.01141204,-0.00668422,-0.00974546, 0.00167899,-0.00312871,-0.00384883,-0.00239573,-0.00246471, 0.00681755, 0.00024588,-0.00270655,-0.00338910,-0.00234632,-0.00342834, 0.00006900, 0.00260465, 0.00122695, 0.00076657, 0.00186953,-0.00170433,-0.00225403, 0.00158104, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.25294777,-0.22607334,-0.00911394,-0.02602787, 0.01846686, 0.00508704, 0.01877730, 0.01073944, 0.00916456,-0.00190656,-0.00078240, 0.04154890, 0.00159468, 0.00978036, 0.00520658, 0.00728882,-0.01297445, 0.00345601,-0.00109223,-0.00160505, 0.00996792,-0.00443816, 0.00410209,-0.00674619, 0.00484001,-0.00881949,-0.00413167,-0.00766329,-0.00548274, 0.00219806, 0.00575496,-0.00247951, 0.00562220,-0.00158244, 0.00041465,-0.00047692, 0.00256952,-0.00067149,-0.00096066, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.41438994,-0.01898872, 0.00841208, 0.05151597,-0.02971436, 0.05683032, 0.03544724,-0.01104996,-0.00595681, 0.00228994,-0.01066363, 0.00718667, 0.02252667, 0.00480637, 0.00420226,-0.01513455,-0.00243937,-0.00324169,-0.00646084,-0.00630437,-0.00064780, 0.01758046, 0.00376276,-0.00450166,-0.00164989, 0.00248748, 0.00534003,-0.00538037,-0.00347124,-0.00011541,-0.00543196,-0.00075720,-0.00555884,-0.00327840,-0.00531547,-0.00018615,-0.00014836, 0.00136274,-0.00266375, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
-0.19405114,-0.05264623, 0.03079729,-0.00612489, 0.02919480,-0.02419532, 0.01541744, 0.01652839,-0.00274075,-0.00719095,-0.02930691, 0.00320659, 0.00380409,-0.00252111, 0.00557363,-0.01461301, 0.00561751,-0.00257894,-0.00127555,-0.00132862,-0.00286048,-0.00839755,-0.00254687, 0.00227263,-0.00234043,-0.00340765,-0.00035066,-0.00091493, 0.00354282,-0.00602483,-0.00427675, 0.00857514,-0.00066934,-0.00335795, 0.00968622,-0.00123483, 0.00463095,-0.00168623,-0.00348012, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
 0.03169398,-0.04303378, 0.07955915, 0.00623971, 0.04476319,-0.06110336, 0.01159241, 0.01726383,-0.01751298,-0.00238383,-0.02150744,-0.00638549, 0.00578198, 0.00530653,-0.00892896, 0.00248885,-0.00367132, 0.00387794,-0.00688805, 0.01514976,-0.00322549, 0.00552273, 0.01712562, 0.00021713,-0.00975584, 0.00135759, 0.00182651, 0.00079110,-0.00456284,-0.00540419, 0.00596399,-0.00045429, 0.00033265, 0.00365004, 0.00357798,-0.00312715,-0.00378323, 0.00201487, 0.00146907, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
